Ontology	TCCA	AVG_CCA	MAX_CCA	MIN_CCA	STD_CCA	ENT_CCA	TWCCA	AVG_WCCA	MAX_WCCA	MIN_WCCA	STD_WCCA	ENT_WCCA	TCCA_WO	AVG_CCA_WO	MAX_CCA_WO	MIN_CCA_WO	STD_CCA_WO	ENT_CCA_WO	TWCCA_WO	AVG_WCCA_WO	MAX_WCCA_WO	MIN_WCCA_WO	STD_WCCA_WO	ENT_WCCA_WO	TOPCA	AVG_OPCA	MAX_OPCA	MIN_OPCA	STD_OPCA	ENT_OPCA	TWOPCA	AVG_WOPCA	MAX_WOPCA	MIN_WOPCA	STD_WOPCA	ENT_WOPCA	TDPCA	AVG_DPCA	MAX_DPCA	MIN_DPCA	STD_DPCA	ENT_DPCA	TWDPCA	AVG_WDPCA	MAX_WDPCA	MIN_WDPCA	STD_WDPCA	ENT_WDPCA
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl	32340.333333333245	3.447796730632542	39.666666666666664	1.0	3.402454867548485	12.765973251452673	33768.333333333285	3.6000355366026957	306.0	1.0	4.959936864683755	12.689802382938296	12375.0	1.3192963752665245	2.0	1.0	0.4662040325953316	13.111100500699171	13089.0	1.3954157782515992	153.0	1.0	1.8801624844287597	12.973481663297006	165.0	1.0	1.0	1.0	0.0	7.366322214245807	165.0	1.0	1.0	1.0	0.0	7.366322214245807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_16bd1f75-b06c-4074-a1ae-88cb68e0eb21_opRotation.owl_functional.owl	9480.000000000004	2.3975720789074364	12.0	1.0	0.8483497859302179	11.874124593324204	12915.333333333327	3.26639689765638	225.0	1.0	8.656954334793571	11.024499016547296	4387.666666666668	1.1096779632439726	5.666666666666667	1.0	0.34537867670511074	11.895111175044335	5690.6666666666615	1.4392176698701724	84.0	1.0	3.141956174554093	11.231744853759526	471.0	1.8543307086614174	12.0	1.0	1.0148702182659244	7.830501933154375	715.0	2.8149606299212597	140.0	1.0	9.565419828450437	6.6187496109805615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_0f0a5409-74e0-4f07-9d10-876b2ba14320_Biological.owl_functional.owl	8073.000000000001	2.3969714964370548	12.333333333333334	1.0	0.8378783811255403	11.64428055593502	11274.000000000007	3.347387173396677	225.0	1.0	9.519329997883665	10.712754252726578	3772.6666666666692	1.1201504354711014	3.0	1.0	0.3455983883666616	11.661845906990829	4980.666666666666	1.4788202692003165	84.0	1.0	3.3057169672980664	10.959087613201854	881.0	1.9152173913043478	13.0	1.0	0.8414447697663296	8.742300194353403	1242.0	2.7	74.0	1.0	5.3573598299746505	8.037180460468448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_a85eb64c-63bc-4097-ab8c-2f0e32237aa7_astroPlanet.owl_functional.owl	4936.000000000002	2.397280233122876	9.0	1.0	0.740570311561332	10.947010027104263	5310.333333333335	2.5790836975878264	74.0	1.0	3.0745144291018387	10.73839634586734	2254.333333333333	1.0948680589282822	2.6666666666666665	1.0	0.2970564087477214	10.964304880170575	2409.333333333333	1.1701473207058442	37.0	1.0	1.3170555161932416	10.77874447114038	312.0	1.8352941176470587	6.0	1.0	0.8309747475957782	7.274750576130034	491.0	2.888235294117647	85.0	1.0	7.781152368379043	6.172056711213487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_e832f5d2-5523-486a-ba06-ea4b1726d2a9_toplankton.owl_functional.owl	58.0	2.5217391304347827	4.0	1.0	1.246545320594039	4.340739615817229	1258.0	54.69565217391305	1160.0	1.0	235.69904074302755	0.697076677230959	32.0	1.391304347826087	2.0	1.0	0.48804226784007926	4.4375	636.0	27.652173913043477	580.0	1.0	117.78706236463961	0.777502058858124	9.0	1.0	1.0	1.0	0.0	3.169925001442312	9.0	1.0	1.0	1.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_8170869f-e4be-46f0-9415-205a7c9b8d21_atmoWave.owl_functional.owl	7919.66666666667	2.3396356474643043	9.0	1.0	0.6984259331074535	11.669415366468261	8306.000000000005	2.453766617429839	74.0	1.0	2.436787443977112	11.532368296116802	3641.0000000000005	1.0756277695716396	3.0	1.0	0.2717483327881	11.688010904270735	3802.0000000000005	1.1231905465288037	37.0	1.0	1.0402480779327057	11.567087709498939	325.0	1.8055555555555556	6.0	1.0	0.8239284099309581	7.355608792431351	506.0	2.811111111111111	85.0	1.0	7.614159973284352	6.260190275604335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_ad69ccc0-cf20-449f-bc3c-804e1a865a75_cipitation.owl_functional.owl	8121.000000000001	2.4026627218934915	12.333333333333334	1.0	0.8418067104677492	11.64890018879581	11322.000000000007	3.3497041420118365	225.0	1.0	9.502496034144796	10.72205460031905	3796.6666666666692	1.123274161735701	3.0	1.0	0.34893101962891737	11.66606095540497	5004.666666666666	1.480670611439842	84.0	1.0	3.2999892132168775	10.967571858951333	894.0	1.890063424947146	13.0	1.0	0.8431834598286772	8.77856619922193	1263.0	2.6701902748414374	74.0	1.0	5.292411433350884	8.079423755367497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_00526.owl_functional.owl	1078.3333333333333	2.837719298245614	10.666666666666666	1.0	1.5852881940040573	8.38920627565288	2682.333333333334	7.058771929824563	224.0	1.0	14.401847538664306	7.516835243336104	523.0	1.3763157894736842	2.0	1.0	0.484460747704582	8.483822011963957	1267.0	3.3342105263157893	56.0	1.0	5.273707190831319	7.687097461313628	90.0	1.0	1.0	1.0	0.0	6.491853096329662	197.0	2.188888888888889	51.0	1.0	7.395035037772069	4.563232606861992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
e5f51622-31dc-4cda-8079-b502440739c0_onto.rdf_functional.owl	60.0	1.7647058823529411	2.0	1.0	0.42418250299576343	5.040223928941852	131.0	3.8529411764705883	32.0	1.0	5.445626161485697	4.34610162735953	34.0	1.0	1.0	1.0	0.0	5.087462841250338	89.0	2.6176470588235294	32.0	1.0	5.302689139552369	3.9389419982605873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	1.0	1.0	0.0	2.584962500721156	74.0	12.333333333333334	33.0	2.0	14.267289706021797	1.6524277785885115	
approximated_463e72d0-c575-404a-8554-cecc1c9c30a2_stateRole.owl_functional.owl	8100.666666666665	2.3987760339551865	12.333333333333334	1.0	0.8380300861607012	11.648124591426738	11328.666666666668	3.3546540321784626	225.0	1.0	9.750606770110657	10.68608717012745	3785.000000000003	1.1208172934557308	3.0	1.0	0.3458968325600442	11.665606604446213	4976.000000000001	1.473497186852236	84.0	1.0	3.338259620951979	10.95443701591399	886.0	1.881104033970276	13.0	1.0	0.8387406213730617	8.77269254336559	1686.0	3.5796178343949046	180.0	1.0	13.04807087539954	7.192893283156395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
42b54620-6ea6-4751-9938-5c4090770371_ifiedBases.owl_functional.owl	102.0	1.9615384615384615	4.0	1.0	0.3903419832727777	5.6724253419715005	1433.0	27.557692307692307	1008.0	1.0	141.34769099111847	1.8429953660947616	54.0	1.0384615384615385	2.0	1.0	0.1923076923076923	5.680813428089393	476.0	9.153846153846153	252.0	1.0	37.96070063762535	2.5784419582450195	4.0	1.3333333333333333	2.0	1.0	0.4714045207910317	1.5	141.0	47.0	119.0	6.0	51.07510809255979	0.7566216443280687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_9679d45d-f311-4a74-af89-abcb26f32d21_NIFOrganism.owl_functional.owl	1601.0	1.9987515605493134	4.0	1.0	0.16944777592146476	9.640691524431062	2121.0	2.647940074906367	108.0	1.0	6.14663911506853	8.927484448363776	802.0	1.0012484394506866	2.0	1.0	0.035311200059253256	9.644964660868935	1062.0	1.3258426966292134	54.0	1.0	3.0721565939178244	8.932291441271728	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_bc3ffb56-bdc7-4d18-b305-018c39bb1b70_tegoryMetadata_functional.owl	125.00000000000004	3.472222222222223	4.666666666666667	1.0	1.499742776299232	5.008336577523994	269.0	7.472222222222222	86.0	1.0	15.037889389271047	3.933515601788672	66.00000000000001	1.8333333333333337	2.3333333333333335	1.0	0.6009252125773316	5.084689851235257	159.00000000000003	4.416666666666668	43.0	1.0	9.467414876535436	3.7706280398794205	49.0	1.6333333333333333	2.0	1.0	0.48189440982669857	4.839199640033577	97.0	3.2333333333333334	46.0	1.0	7.952707435556498	3.5268834609642155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2d09369e-392a-4ef2-a7c9-28334cbdc6f8_ddex.owl_functional.owl	1768.6666666666667	2.049439938200077	36.333333333333336	1.0	1.4235152463043077	9.630833158285316	3446.3333333333335	3.9934337582078023	72.66666666666667	1.0	2.939820969248074	9.589071471401844	863.0	1.0	1.0	1.0	0.0	9.753216749178838	1635.0	1.8945538818076477	2.0	1.0	0.3071273910782247	9.730732412740156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_08c8ded8-4aee-4c7a-9e81-5bdc43e570f3_BioMesh.owl_functional.owl	17933.333333333332	2.020657276995305	4.0	1.0	0.20685938289978026	13.10938292622381	18329.333333333332	2.0652769953051644	166.0	1.0	2.0420298770427805	13.027548898010906	8954.0	1.0089014084507042	2.0	1.0	0.09392642534610403	13.110670857987134	9144.0	1.0303098591549296	83.0	1.0	0.9832883403790214	13.033804565665145	94.0	1.0	1.0	1.0	0.0	6.554588851677623	334.0	3.5531914893617023	102.0	1.0	11.340585205055298	4.606965006526781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_e35b3542-7a59-4ca0-9e1d-b6551f86036b_Countries.owl_functional.owl	99.0	3.413793103448276	4.0	1.0	1.0672956924511836	4.7707707614937505	1163.0	40.10344827586207	484.0	1.0	113.18381291223037	2.240356659588884	46.0	1.5862068965517242	2.0	1.0	0.4925123054167482	4.784431521274403	531.0	18.310344827586206	242.0	1.0	55.46238454917975	2.101659755471977	22.0	1.0	1.0	1.0	0.0	4.459431618637295	310.0	14.090909090909092	242.0	1.0	50.489340991134036	1.306933516968414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_a560eb63-c14a-43b2-bc38-faa0b69ade7b_SUMO.owl_functional.owl	12074.333333333332	2.4187366452991452	5.333333333333333	1.0	0.7744027931161854	12.21950842244846	53669.0	10.751001602564102	33821.33333333333	1.0	479.32405737889604	4.918662440896937	5688.66666666667	1.1395566239316246	2.6666666666666665	1.0	0.3591430168492368	12.225848815329547	18414.66666666668	3.6888354700854724	9224.0	1.0	130.86716125907319	6.447380489085804	660.0	1.1785714285714286	3.0	1.0	0.5703114079525504	9.006103464081834	660.0	1.1785714285714286	3.0	1.0	0.5703114079525504	9.006103464081834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_58e89d1e-8324-4291-a160-2d09cde67b1b_F_GrossAnatomy_functional.owl	14486.666666666644	2.758314292967754	40.333333333333336	1.0	1.5319851690111854	12.210544313122305	14690.666666666642	2.7971566387407925	40.333333333333336	1.0	1.8067854311550482	12.183429687000473	6470.0	1.231911652703732	3.0	1.0	0.42415296631161886	12.28249029101222	6572.0	1.2513328255902514	19.0	1.0	0.6442040501694917	12.248559004529183	144.0	1.9726027397260273	4.0	1.0	1.1464370385154892	5.957644272065313	144.0	1.9726027397260273	4.0	1.0	1.1464370385154892	5.957644272065313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_7fed3558-4383-4835-b555-cce6cde4e508_sampleds2.owl_functional.owl	225.0	2.6785714285714284	5.333333333333333	1.0	1.2306130753385707	6.238157148874446	515.0	6.130952380952381	254.0	1.0	27.277770561720025	4.121708486195109	117.99999999999999	1.4047619047619047	2.6666666666666665	1.0	0.5272255136584878	6.295767077929146	271.0	3.2261904761904763	127.0	1.0	13.635481329824552	4.259883838926653	64.0	1.3617021276595744	3.0	1.0	0.6660628018084478	5.409774413893479	95.0	2.021276595744681	22.0	1.0	3.3801004750402237	4.715680917516965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_b3cf3b22-bc37-4915-b735-67d3214af03d_tegoryTutorial_functional.owl	125.00000000000003	3.472222222222223	4.666666666666667	1.0	1.499742776299232	5.008336577523996	232.99999999999997	6.472222222222221	62.0	1.0	10.805055686809844	4.216719268448323	66.00000000000001	1.8333333333333337	2.3333333333333335	1.0	0.6009252125773316	5.084689851235259	135.0	3.75	31.0	1.0	6.763361261647609	4.086297568243491	47.0	1.6785714285714286	2.0	1.0	0.46702488680792925	4.746078213379763	80.0	2.857142857142857	33.0	1.0	5.816935163286377	3.741115520651998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_2cc9ab2b-cc80-4669-9069-a6c4c74f2601_rMathGraph.owl_functional.owl	8120.333333333335	2.4024654832347143	12.333333333333334	1.0	0.8413542019396566	11.648963861850532	11321.33333333334	3.349506903353059	225.0	1.0	9.502475615366059	10.722017461453204	3796.3333333333358	1.1231755424063123	3.0	1.0	0.3486359840797547	11.666139071004414	5004.333333333333	1.4805719921104536	84.0	1.0	3.299968710863793	10.967558045159588	895.0	1.8881856540084387	13.0	1.0	0.84328301537123	8.781324932672877	1700.0	3.586497890295359	180.0	1.0	13.00672931856628	7.216651180673163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_52407ffc-afd6-48e3-a571-9cedd7e1f570_anDynamics.owl_functional.owl	8216.0	2.4002337131171485	12.333333333333334	1.0	0.8374398442985267	11.667748928447454	11444.0	3.343266140812153	225.0	1.0	9.685787987204026	10.714718729905558	3832.6666666666697	1.119680592073231	3.0	1.0	0.3441962385597473	11.685582524572375	5023.666666666667	1.4676209952283572	84.0	1.0	3.3161865532817694	10.98014950058871	887.0	1.8792372881355932	13.0	1.0	0.8388305588175745	8.775468168215609	1665.0	3.527542372881356	180.0	1.0	13.000948624869931	7.195220950433501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_01059cc1-33c1-45e9-a400-2bd097ea01fd_PPIO.owl_functional.owl	3936.6666666666665	2.229143072857682	12.333333333333334	1.0	0.7396558554409023	10.727884866644297	5112.333333333335	2.8948659871649687	216.0	1.0	5.815443749085367	10.354638828509763	1870.333333333333	1.059078897697244	3.0	1.0	0.29969206492276074	10.745215142069883	2336.333333333333	1.3229520573801432	54.0	1.0	1.78907396381753	10.523290949091496	29.0	1.7058823529411764	4.0	1.0	1.0154515589195334	3.866433150225384	239.0	14.058823529411764	128.0	1.0	34.42377869717948	1.7849272639825084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_c0929547-f830-47e0-b79e-9235bb7a6728_realmAtmo.owl_functional.owl	8095.999999999998	2.3981042654028433	12.333333333333334	1.0	0.8372445891316811	11.647804341819075	11324.000000000002	3.3542654028436023	225.0	1.0	9.75202461932932	10.685262298999213	3782.6666666666697	1.1204581358609804	3.0	1.0	0.3453178900566294	11.66533498814758	4973.666666666667	1.473242496050553	84.0	1.0	3.338721189437	10.95371158957076	886.0	1.881104033970276	13.0	1.0	0.8387406213730617	8.77269254336559	1686.0	3.5796178343949046	180.0	1.0	13.04807087539954	7.192893283156395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
