ontFilename;#Axioms;#LogicalAxioms;#TBoxAxioms;#ABoxAxioms;Ratio
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_a9a11f8b-fab9-4901-99b0-9d9570eacf34_ctryflat.owl_functional.owl;5678;5584;89.0;5482;61.59550561797753
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl;23033;16352;15616.0;714;0.04572233606557377
/home/ktgroup/Desktop/isa/Datasets/1941/efd20f6c-bf75-4329-ae3d-46719338ee19__v2.0_Lite.rdf_functional.owl;2758;2725;36.0;2685;74.58333333333333
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl;23734;17186;16472.0;714;0.043346284604176784
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_16bd1f75-b06c-4074-a1ae-88cb68e0eb21_opRotation.owl_functional.owl;10455;6649;4637.0;1800;0.38818201423334053
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_0f0a5409-74e0-4f07-9d10-876b2ba14320_Biological.owl_functional.owl;9467;6014;3887.0;1714;0.440957036274762
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_a85eb64c-63bc-4097-ab8c-2f0e32237aa7_astroPlanet.owl_functional.owl;4988;2953;2482.0;336;0.13537469782433523
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_e832f5d2-5523-486a-ba06-ea4b1726d2a9_toplankton.owl_functional.owl;642;621;17.0;604;35.529411764705884
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_8170869f-e4be-46f0-9415-205a7c9b8d21_atmoWave.owl_functional.owl;7816;4500;4016.0;346;0.08615537848605578
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_ad69ccc0-cf20-449f-bc3c-804e1a865a75_cipitation.owl_functional.owl;9497;6031;3899.0;1719;0.4408822775070531
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_00526.owl_functional.owl;1614;1289;438.0;851;1.9429223744292237
/home/ktgroup/Desktop/isa/Datasets/1941/e5f51622-31dc-4cda-8079-b502440739c0_onto.rdf_functional.owl;187;149;26.0;123;4.730769230769231
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_463e72d0-c575-404a-8554-cecc1c9c30a2_stateRole.owl_functional.owl;9691;6222;3898.0;1917;0.4917906618778861
/home/ktgroup/Desktop/isa/Datasets/1941/42b54620-6ea6-4751-9938-5c4090770371_ifiedBases.owl_functional.owl;397;346;54.0;291;5.388888888888889
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_9679d45d-f311-4a74-af89-abcb26f32d21_NIFOrganism.owl_functional.owl;1884;1085;796.0;289;0.3630653266331658
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_bc3ffb56-bdc7-4d18-b305-018c39bb1b70_tegoryMetadata_functional.owl;229;189;29.0;141;4.862068965517241
/home/ktgroup/Desktop/isa/Datasets/1941/2d09369e-392a-4ef2-a7c9-28334cbdc6f8_ddex.owl_functional.owl;2568;1707;935.0;772;0.825668449197861
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_08c8ded8-4aee-4c7a-9e81-5bdc43e570f3_BioMesh.owl_functional.owl;18224;9336;8901.0;435;0.04887091338051904
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_e35b3542-7a59-4ca0-9e1d-b6551f86036b_Countries.owl_functional.owl;840;808;31.0;777;25.06451612903226
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_a560eb63-c14a-43b2-bc38-faa0b69ade7b_SUMO.owl_functional.owl;24163;19283;5721.0;13512;2.3618248557944415
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_58e89d1e-8324-4291-a160-2d09cde67b1b_F_GrossAnatomy_functional.owl;10553;6443;6283.0;111;0.01766671971987904
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_7fed3558-4383-4835-b555-cce6cde4e508_sampleds2.owl_functional.owl;361;264;73.0;178;2.4383561643835616
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_b3cf3b22-bc37-4915-b735-67d3214af03d_tegoryTutorial_functional.owl;188;150;29.0;102;3.5172413793103448
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_2cc9ab2b-cc80-4669-9069-a6c4c74f2601_rMathGraph.owl_functional.owl;9716;6249;3899.0;1937;0.4967940497563478
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_52407ffc-afd6-48e3-a571-9cedd7e1f570_anDynamics.owl_functional.owl;9788;6274;3961.0;1906;0.48119161827821255
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_01059cc1-33c1-45e9-a400-2bd097ea01fd_PPIO.owl_functional.owl;4271;2563;1940.0;614;0.31649484536082473
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_c0929547-f830-47e0-b79e-9235bb7a6728_realmAtmo.owl_functional.owl;9690;6221;3897.0;1917;0.49191685912240185
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_4504faeb-b44c-4fc6-b6a3-f1fdf7c5d4cd_dMesoscale.owl_functional.owl;7730;4415;4015.0;262;0.06525529265255292
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_999212cc-d372-4d86-a6f1-1e766ef9a0e1_tuebalink.rdf_functional.owl;2563;1535;1183.0;285;0.24091293322062554
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_b4884d02-8b09-4c5c-928b-4712d54dd237_newsiso8851.owl_functional.owl;1702;1519;171.0;1288;7.5321637426900585
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_DCHARS.owl_functional.owl;4149;3157;1542.0;1488;0.9649805447470817
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_331a58a7-f39b-4553-8489-eaaa42138a26_EnzyOfull.owl_functional.owl;26142;17893;12820.0;5073;0.39570982839313573
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_897daaf4-d262-4f93-8609-49b186237392_cexamplegraph1_functional.owl;851;557;243.0;235;0.9670781893004116
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_bof.biodiversity-ontology.2.owl.xml_functional.owl;984;700;267.0;433;1.6217228464419475
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_9509647c-5552-4239-953f-a183d0a04a6c_atmoFront.owl_functional.owl;7818;4501;4017.0;346;0.08613393079412497
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_9719e8d6-66f7-46c9-a9e4-7b99371917b0_eTimeCycle.owl_functional.owl;10289;6485;4629.0;1644;0.35515230071289694
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_9de67f85-93ff-4187-b4f5-9f8b1bbb86e2_tmoWeather.owl_functional.owl;9750;6267;3917.0;1937;0.49451110543783505
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_559ed7a7-3d13-4c0d-9f21-570c324ff1b8_matrAerosol.owl_functional.owl;10205;6418;4602.0;1604;0.3485441112559757
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_0d10680e-34e3-472f-be86-47be11db9a67_stateSpeed.owl_functional.owl;9971;6458;3940.0;2104;0.534010152284264
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_15a0c09c-4b75-409b-88a1-c8991f10d9ae_sistent002.rdf_functional.owl;897;747;284.0;457;1.6091549295774648
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_6cc9fe62-084c-4280-b815-781d2125d601_emDynamics.owl_functional.owl;1209;761;494.0;239;0.48380566801619435
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_f20041c6-6a9f-4542-85b7-93cab6854a97_ogy_ca_ins.owl_functional.owl;879;756;157.0;599;3.8152866242038215
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_020132a7-2158-4f12-9e6a-53a46588de81_propOrdinal.owl_functional.owl;10366;6577;4604.0;1761;0.38249348392702
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_8ba3ab14-633e-4373-80b0-212bede79143_cicero2codo.owl_functional.owl;792;592;291.0;261;0.8969072164948454
/home/ktgroup/Desktop/isa/Datasets/1941/aabf4d5f-4834-4bcf-b163-89e5a10af317_blinCore3b.owl_functional.owl;388;305;30.0;242;8.066666666666666
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_76369f71-4541-4741-9e66-4b21ee9b6533_Orographic.owl_functional.owl;5647;3319;2842.0;341;0.11998592540464462
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_43a895ef-c37e-4956-88d7-a181d7a7f828_realmCryo.owl_functional.owl;10245;6455;4605.0;1638;0.355700325732899
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_d8a4e012-e00b-4e09-a794-44d148dbcc29_icCompound.owl_functional.owl;9435;5967;3897.0;1663;0.4267385168078009
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_618a70f7-74a5-4ba0-a6e1-42c61639c2db_ndVolcanic.owl_functional.owl;9956;6417;3995.0;2007;0.502377972465582
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_0faa5b27-8e28-4fa0-8682-787b9b2d43e3_wine.rdf_functional.owl;901;750;287.0;457;1.5923344947735192
/home/ktgroup/Desktop/isa/Datasets/1941/2f3c57c3-2e59-421f-8ae4-9d1c35ed039b_nnotations.owl_functional.owl;401194;365568;182784.0;182784;1.0
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl;1451;1411;28.0;1369;48.892857142857146
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_8bb539eb-321a-4f74-bf4b-64923acb4840_rela.owl_functional.owl;10200;6413;4603.0;1598;0.34716489246143817
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_46fe0bd7-2da7-48b4-a6ba-040813fe836d_mplegraph2.owl_functional.owl;855;561;243.0;239;0.9835390946502057
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_8b81a043-e6b9-47da-8070-1c698e86c46d_ent_Bridge.owl_functional.owl;6399;3545;3383.0;111;0.03281111439550695
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-unraveled-depth-2-constant-classes-relation-axioms-value-nominals.ofn_functional.owl;25349;18727;17991.0;714;0.03968650992162748
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_7911695d-790e-4503-b90c-8ca9b16e2905_wine.owl_functional.owl;834;683;286.0;392;1.3706293706293706
/home/ktgroup/Desktop/isa/Datasets/1941/6241f7dc-d77b-4589-a411-6a6a2e1faf34_onto.rdf_functional.owl;137;122;0.0;122;Infinity
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_c61bbbf1-75c6-4f7b-a4ba-9ddbbaa3d5a7_request.owl_functional.owl;1283;828;467.0;232;0.49678800856531047
/home/ktgroup/Desktop/isa/Datasets/1941/71278021-2b7a-406d-9486-73f0367f4517_ha_1_final.rdf_functional.owl;1124;1115;6.0;1109;184.83333333333334
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_00075.owl_functional.owl;477;314;120.0;191;1.5916666666666666
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_fe09dc81-7b85-4594-8037-d8416d790ab2_Organism_1.owl_functional.owl;1834;1060;771.0;289;0.3748378728923476
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_ba2d5a4d-9731-42c0-b9e0-85740949f2ba_timeExtent.owl_functional.owl;1180;750;433.0;259;0.5981524249422633
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_42123f96-f3b4-4875-9b8a-6b6b1da45463_mlso.owl_functional.owl;646;450;195.0;253;1.2974358974358975
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_d9e06abb-d737-4c21-9877-6645e36c5796_ockIgneous.owl_functional.owl;9494;6028;3899.0;1716;0.44011284944857654
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_5f8a05ca-968a-4e80-9d25-b7ae871efe5f_trSediment.owl_functional.owl;9494;6028;3899.0;1716;0.44011284944857654
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_25b46cbc-138e-435b-8a67-e8850852a04c_ersection2.owl_functional.owl;1169;856;659.0;197;0.29893778452200304
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_5c8d7e83-7cc4-443d-9a9b-afea99436aff_netcdfobj.owl_functional.owl;262;210;46.0;159;3.4565217391304346
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_c17f5adb-832a-4341-8644-b9a8856188e5_relaTime.owl_functional.owl;10209;6413;4608.0;1593;0.345703125
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_060cbcb7-a117-4f88-98d5-000b63503952_mplegraph3.owl_functional.owl;855;561;243.0;239;0.9835390946502057
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_b862f674-9f60-4d67-b1c6-d851770a31bb_NEMO_ERP.owl_functional.owl;481;321;145.0;171;1.1793103448275861
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_4c0e650a-2b97-45fd-93bc-5cacc07ad3e7_uniprotpro.owl_functional.owl;70885;39213;23795.0;15412;0.6476990964488338
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_2805e39c-035b-4123-a77e-4d61dd5c8624_ceLocation.owl_functional.owl;10199;6412;4601.0;1599;0.3475331449684851
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_040bd77e-2602-4319-91b5-9e7f38e9717c_3_20124919.owl_functional.owl;12995;11283;1507.0;9529;6.323158593231586
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl;1028;914;103.0;806;7.825242718446602
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_4b914d8c-db0d-458e-820b-40948ca12e12_connexor.owl_functional.owl;308;240;59.0;170;2.8813559322033897
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-unraveled-depth-4-triggers-constant-classes-value-nominals.ofn_functional.owl;22642;16152;15438.0;714;0.04624951418577536
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_5d2b9832-d9b9-4d43-a7b6-6bf55dc71c49_phenSystem.owl_functional.owl;10210;6423;4599.0;1612;0.35051098064796693
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_00788.owl_functional.owl;3513;2036;1749.0;267;0.15265866209262435
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_5cc5f64b-eb27-4be2-b1bc-981f25f25208_Visiting.owl_functional.owl;2299;2058;266.0;1711;6.432330827067669
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_9d2b50a0-3f0c-44e6-b6b1-e35753ae431d_russiaB.owl_functional.owl;574;413;146.0;211;1.4452054794520548
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl;325714;292933;32951.0;259852;7.886012564110346
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_4aaa63cc-1298-4412-a7f8-08ef35db0bef_geo.owl_functional.owl;468;397;70.0;327;4.671428571428572
/home/ktgroup/Desktop/isa/Datasets/1941/8e31b2fa-a5f7-4bab-b9b6-f914e4420e73_er_science.owl_functional.owl;1745;1475;251.0;1224;4.876494023904383
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_e5ee3a0a-57f0-447a-88c1-bb9c6fcf2a5b_tadatasets.ttl_functional.owl;485;454;1.0;453;453.0
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_196c959d-2d8d-4f47-8829-b058b8566d62_NIFQuality.owl_functional.owl;18100;11833;11339.0;349;0.030778728282917365
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_89f8198c-2d8e-4c5f-8a0c-d51ac042db86_thFunction.owl_functional.owl;9716;6249;3899.0;1937;0.4967940497563478
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_db8c814a-8452-4bd9-9049-4a4c730e593f_anDynamics.owl_functional.owl;10180;6394;4600.0;1582;0.34391304347826085
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_1c7b4176-1a6f-4e95-8de9-ae398898b553_ESG_test_4.owl_functional.owl;1027;980;38.0;938;24.68421052631579
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_98cbec40-8cec-41cb-b347-c1c522b949e0_ndTectonic.owl_functional.owl;9494;6028;3899.0;1716;0.44011284944857654
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_00347.owl_functional.owl;67615;67543;73.0;67464;924.1643835616438
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_14871cac-cf5a-4afd-9f40-9f095253b688_esg.owl_functional.owl;4624;4469;82.0;4384;53.46341463414634
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_c8c7523d-017c-4818-a182-82975efde460_chem.owl_functional.owl;1186;737;458.0;239;0.5218340611353712
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_b46ebd36-2a5c-4710-84c0-f2c061982718_onsumption.owl_functional.owl;4282;3223;2099.0;1101;0.5245354930919486
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_a53ceec4-fd15-4d0f-a260-bcbed7281c68_alMolecule.owl_functional.owl;9430;5961;3898.0;1656;0.4248332478193946
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_7b74ff63-891a-431b-b89e-01b8aaf01794_FN1.80.owl_functional.owl;1260;1127;120.0;1001;8.341666666666667
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_373adeec-caee-4c6a-bed7-cadd89d17d53_crimeoa.owl_functional.owl;1087;863;192.0;577;3.0052083333333335
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-unraveled-depth-1-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl;36173;29538;28802.0;714;0.024789945142698423
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_5243bb26-b0bf-48ef-a3dd-e031988e0f90_tionMedium.owl_functional.owl;5082;3008;2537.0;336;0.13243988963342532
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_70c07f2d-cdc2-4cbc-b617-35e0c20ce3a3_Aplicacion.owl_functional.owl;7069;6856;206.0;6620;32.13592233009709
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_a86e3db3-c495-4992-b933-a09854743c7c_kalimashup.owl_functional.owl;2005;1593;577.0;947;1.6412478336221836
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_2968831e-1053-42e1-9bcc-b6da3f94d6f9_uowithpato.owl_functional.owl;5045;3017;2798.0;212;0.07576840600428877
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_d34b67bf-1015-41c0-937f-fa9704fdbb71_hReadiness.owl_functional.owl;10181;6481;4152.0;1920;0.4624277456647399
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_02c54730-a992-48b5-8ff2-94b4fd63c4b6_units.owl_functional.owl;153;127;20.0;107;5.35
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_6188dc1b-5fda-4e60-a061-ef397532bcd7_logy.0.1.1.owl_functional.owl;230;156;52.0;102;1.9615384615384615
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_3cf1dc73-4a16-4718-ab8a-1831cc9fe7cf_stateEnergy.owl_functional.owl;9779;6293;3929.0;1951;0.4965640111987783
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_d02b10cc-cbaa-4ae4-a4db-e360948b3c10_enceSystem.owl_functional.owl;10295;6495;4618.0;1665;0.36054569077522736
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_1a17a2b9-a2ce-4c18-b7f4-5af134f05ca9_dTransport.owl_functional.owl;9494;6028;3899.0;1716;0.44011284944857654
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_87e626a2-5e10-4124-b622-bbfbbb14fb6e_mathVector.owl_functional.owl;1018;649;382.0;239;0.6256544502617801
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_1b396a4a-3993-442c-8733-2f8e6f09f7a4_ments_View.owl_functional.owl;1879;1116;703.0;413;0.5874822190611664
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_6c8a8ad3-8a22-40d6-bdf3-33ee58fd4980_rt.owl.new.owl_functional.owl;905;757;130.0;577;4.438461538461539
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_49213f67-21fd-45fb-80ef-5b213ff4a71a_13complete.rdf_functional.owl;767;744;13.0;729;56.07692307692308
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_18fee752-ff6b-462f-ae14-e3846cf412d2_COSMOtop983.owl_functional.owl;35132;26659;14708.0;11593;0.7882104976883328
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_856feef8-156c-430a-b765-afd49a5a5ff3_logy_F_d_S.owl_functional.owl;3497;3357;52.0;3226;62.03846153846154
/home/ktgroup/Desktop/isa/Datasets/1941/0a314cbc-3ffe-4f6e-b6a5-cae94a760fbb_Settlement.owl_functional.owl;224;206;20.0;179;8.95
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl;31932;25442;24728.0;714;0.028874150760271756
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_536dc0d1-daff-4a96-b6f7-3a0e39289020_function2.owl_functional.owl;628;592;34.0;558;16.41176470588235
/home/ktgroup/Desktop/isa/Datasets/1941/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl;208;174;22.0;152;6.909090909090909
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-constant-classes-value-nominals.ofn_functional.owl;26555;19417;18703.0;714;0.03817569373897236
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_f2fab68c-f149-405b-b160-6d2334020488_geolFault.owl_functional.owl;6995;4433;3133.0;1164;0.37152888605170764
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_bd029434-02c3-427c-a85c-c6e5f7a0de1f_reprTimeDay.owl_functional.owl;9686;6217;3897.0;1913;0.49089042853477033
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_6e1864f9-8c90-4f07-92ac-7e3b27cfd7d2_physElecMag.owl_functional.owl;4988;2953;2482.0;336;0.13537469782433523
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_0dfe564a-578f-4cb0-bd76-1f45afc8c4ea_phenAtmo.owl_functional.owl;10404;6610;4604.0;1794;0.3896611642050391
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_887d4b85-c344-489a-867d-8aedc1052df5_realmAtmo.owl_functional.owl;10404;6610;4604.0;1794;0.3896611642050391
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_a25ff09e-3be5-4b89-88b0-ac91cabf7b65_tateChange.owl_functional.owl;2641;1562;1234.0;239;0.19367909238249595
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_3d8fd997-6f54-481c-ae2c-1f33a9359e49_OWN.owl_functional.owl;129679;68033;62587.0;5105;0.08156645948839215
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_f345c79b-a278-41a6-b109-44ba64739788_PaulFisher.rdf_functional.owl;222;153;51.0;102;2.0
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_ctx.cerebrotendinous-xanthomatosis-ontology.1.owl.xml_functional.owl;2044;1724;317.0;1407;4.438485804416404
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_14d5ea47-be9a-4705-809a-01af037e7db4_UDDv1.owl_functional.owl;347;252;89.0;159;1.7865168539325842
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_3b37c5aa-32d9-4651-b279-7721c603eb92_Statistics.owl_functional.owl;9716;6249;3899.0;1937;0.4967940497563478
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_987dc2ac-8fd8-4387-9524-5a2eb19a939c_OC4.owl_functional.owl;24651;22310;1527.0;19576;12.819908316961362
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_ncit.national-cancer-institute-thesaurus.31.owl.xml_functional.owl;401324;293326;216990.0;76323;0.35173510300013827
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_00346.owl_functional.owl;901;750;287.0;457;1.5923344947735192
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_c92c9cc1-e832-4fa8-bb2f-a331258b55b6_geCreation.owl_functional.owl;601;339;227.0;112;0.4933920704845815
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl;30510;28129;2218.0;24704;11.137962128043283
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_5c85b04a-3db2-4612-b503-0d2417bbab87_lifecycle.owl_functional.owl;534;515;1.0;514;514.0
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_0ad107d2-d5ee-432b-9778-f201de1608d9_artecontemp.owl_functional.owl;679;482;194.0;288;1.4845360824742269
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_10b07f6b-c0f7-4d90-b757-64044d99aac5_Geospatial.owl_functional.owl;9920;6362;4018.0;1937;0.48208063713290195
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl;58906;31171;30435.0;714;0.02345983242976836
/home/ktgroup/Desktop/isa/Datasets/1941/approximated_99a401e4-1083-4c74-a6d1-b8a5593deada_ontinental.owl_functional.owl;10205;6418;4602.0;1604;0.3485441112559757
